Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0000,0,0.0000,42,1349.2500,0.0000,0.0041,0.0000,0.0,5,1,1,6,4,3,1,0
2,8.5000,0,0.0000,45,848.2051,0.0043,0.0225,0.0000,0.0,5,4,1,1,1,3,1,0
0,0.0000,0,0.0000,25,375.6000,0.0000,0.0040,0.0000,0.4,5,2,2,1,4,3,0,0
2,44.0000,0,0.0000,44,724.3167,0.0000,0.0114,19.2122,0.0,5,2,2,3,2,3,0,1
5,80.0000,0,0.0000,29,957.6667,0.0000,0.0018,0.0000,0.0,5,2,4,1,3,2,0,0
0,0.0000,3,83.0000,18,511.5000,0.0095,0.0286,0.0000,0.0,5,2,2,6,1,3,0,0
7,204.3875,4,187.0000,61,776.4138,0.0151,0.0162,0.0000,0.0,5,3,2,6,3,3,0,0
1,19.0000,0,0.0000,29,605.6722,0.0034,0.0255,0.0000,0.8,5,3,2,3,6,3,0,0
0,0.0000,0,0.0000,88,2765.4444,0.0000,0.0148,0.0000,0.2,5,2,4,3,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.6,5,2,2,1,1,3,0,0
0,0.0000,0,0.0000,26,2351.7000,0.0080,0.0347,0.0000,0.0,5,2,6,8,3,3,0,0
0,0.0000,0,0.0000,3,1.0000,0.1333,0.1333,0.0000,0.0,5,2,2,1,6,3,0,0
0,0.0000,0,0.0000,7,116.5000,0.0286,0.0571,0.0000,0.0,5,1,1,3,3,3,1,0
1,11.0000,0,0.0000,4,1145.0000,0.0500,0.1000,0.0000,0.2,5,2,2,3,13,3,0,0
0,0.0000,0,0.0000,39,3413.8333,0.0051,0.0282,0.0000,0.4,5,4,1,9,3,3,0,0
2,29.0000,1,0.0000,9,536.0000,0.0000,0.0182,37.5185,0.0,5,2,2,3,4,2,0,1
1,30.0000,3,16.5000,99,3072.3054,0.0020,0.0205,7.3007,0.0,5,2,2,1,1,3,1,0
1,20.0000,0,0.0000,21,2179.6667,0.0000,0.0021,0.0000,0.0,5,2,2,1,2,3,1,0
9,181.0000,4,302.0000,22,382.4903,0.0000,0.0096,0.0000,0.0,5,2,2,5,2,3,1,0
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.8,5,3,2,1,13,3,0,0
0,0.0000,0,0.0000,5,112.0000,0.0000,0.0200,0.0000,0.0,5,2,2,4,1,3,1,0
1,16.0000,1,29.0000,19,1083.6905,0.0160,0.0249,19.3154,0.0,5,3,2,1,2,3,0,0
4,64.2500,1,282.0000,18,720.7500,0.0000,0.0035,0.0000,0.0,5,2,2,1,2,2,0,0
0,0.0000,0,0.0000,20,680.0000,0.0200,0.0583,0.0000,0.6,5,2,6,2,3,3,0,0
0,0.0000,0,0.0000,13,739.8333,0.0077,0.0285,0.0000,0.0,5,3,3,1,3,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.2,5,2,5,1,3,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,1,1,1,15,3,1,0
6,79.5000,1,19.0000,11,314.2500,0.0000,0.0033,0.0000,0.0,5,2,2,1,2,2,1,0
0,0.0000,0,0.0000,2,32.0000,0.0000,0.1000,0.0000,0.2,5,1,1,1,3,3,0,0
1,48.0000,0,0.0000,26,1066.6667,0.0250,0.0420,0.0000,0.0,5,3,2,8,11,3,0,0
7,215.2000,0,0.0000,119,4749.2404,0.0158,0.0318,1.1641,0.8,5,3,2,6,6,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,3,2,3,13,3,0,0
3,62.1429,0,0.0000,23,1046.9167,0.0000,0.0043,17.3739,0.0,5,2,2,7,1,3,1,1
0,0.0000,0,0.0000,18,1748.0000,0.0471,0.0647,0.0000,0.0,5,1,1,1,3,3,0,0
0,0.0000,0,0.0000,3,0.0000,0.2000,0.2000,0.0000,0.2,5,2,2,3,1,3,0,0
1,53.0000,0,0.0000,10,1331.0000,0.0000,0.0222,49.3880,0.0,5,2,2,1,4,3,1,1
6,210.5000,0,0.0000,26,549.5500,0.0172,0.0328,0.0000,0.0,5,3,2,1,11,3,1,0
0,0.0000,0,0.0000,2,7.0000,0.0500,0.1500,0.0000,0.2,5,2,2,7,4,3,0,0
0,0.0000,0,0.0000,13,734.0000,0.0000,0.0375,0.0000,0.0,5,1,1,1,3,3,0,0
0,0.0000,0,0.0000,22,662.6667,0.0114,0.0427,0.0000,0.4,5,2,2,4,2,3,0,0
0,0.0000,0,0.0000,23,383.0000,0.0318,0.0476,0.0000,0.0,5,1,1,1,4,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,1,1,3,15,3,0,0
3,30.2500,0,0.0000,21,327.2667,0.0174,0.0283,68.8570,0.0,5,2,2,1,3,3,0,1
0,0.0000,0,0.0000,52,2529.1667,0.0140,0.0427,0.0000,0.4,5,1,8,8,3,3,0,0
5,181.3333,0,0.0000,42,792.6667,0.0000,0.0016,113.1512,0.0,5,2,2,1,4,2,1,1
0,0.0000,0,0.0000,4,7.0000,0.1000,0.1500,0.0000,0.0,5,2,5,8,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.4,5,1,1,3,3,3,0,0
0,0.0000,0,0.0000,8,111.0000,0.1000,0.1250,0.0000,0.8,5,2,2,4,13,3,0,0
0,0.0000,1,226.0000,19,797.1667,0.0000,0.0140,0.0000,0.0,5,3,3,6,4,3,1,0
0,0.0000,0,0.0000,17,465.6667,0.0000,0.0051,0.0000,0.0,5,3,2,1,2,3,0,0
2,59.0000,1,94.0000,21,1449.0000,0.0000,0.0227,53.6629,0.0,5,1,1,6,3,3,0,1
0,0.0000,0,0.0000,12,234.0000,0.0154,0.0538,0.0000,0.0,5,2,2,4,14,3,1,0
3,55.0000,0,0.0000,18,376.5000,0.0211,0.0404,0.0000,0.4,5,4,2,3,11,3,0,0
0,0.0000,0,0.0000,2,121.0000,0.0000,0.0500,0.0000,0.0,5,3,2,1,3,3,0,0
10,183.7500,1,15.0000,70,2860.5000,0.0099,0.0253,8.4885,0.0,5,4,1,4,3,3,1,0
1,7.0000,0,0.0000,15,430.5000,0.0000,0.0190,0.0000,0.0,5,2,4,7,2,3,0,0
1,10.0000,0,0.0000,11,1066.0000,0.0200,0.0400,0.0000,0.0,5,2,2,1,2,3,1,0
0,0.0000,0,0.0000,4,107.0000,0.0000,0.0500,0.0000,0.8,5,2,5,3,2,3,0,0
0,0.0000,0,0.0000,9,462.5000,0.0750,0.0875,0.0000,0.0,5,1,1,3,3,3,0,0
0,0.0000,0,0.0000,6,132.0000,0.0000,0.0333,0.0000,0.0,5,4,1,3,5,2,0,0
0,0.0000,0,0.0000,19,172.1111,0.0421,0.0519,0.0000,1.0,5,3,2,1,3,3,1,0
0,0.0000,0,0.0000,23,195.6667,0.0500,0.0864,0.0000,0.4,5,4,1,1,3,3,0,0
0,0.0000,0,0.0000,4,992.0000,0.0000,0.0500,0.0000,0.2,5,2,2,4,13,3,0,0
0,0.0000,0,0.0000,7,63.0000,0.0286,0.0571,0.0000,0.6,5,2,2,4,13,2,0,0
0,0.0000,0,0.0000,17,526.8333,0.0000,0.0559,0.0000,0.0,5,2,2,2,4,3,1,0
0,0.0000,0,0.0000,2,73.0000,0.0000,0.0500,0.0000,0.0,5,1,1,1,3,3,0,0
0,0.0000,0,0.0000,12,417.0000,0.1000,0.1250,0.0000,0.6,5,2,5,1,3,3,0,0
1,115.0000,0,0.0000,48,1129.2143,0.0082,0.0109,0.0000,0.0,5,1,1,2,1,3,0,0
0,0.0000,0,0.0000,11,272.0000,0.0000,0.0167,0.0000,0.8,5,2,2,4,4,3,0,0
0,0.0000,0,0.0000,26,2676.0000,0.0308,0.0456,0.0000,0.6,5,2,6,2,6,3,0,0
0,0.0000,0,0.0000,1,68.0000,0.0000,0.1000,0.0000,0.0,5,2,2,3,2,3,0,0
1,6.0000,0,0.0000,61,3545.1913,0.0090,0.0575,0.0000,0.6,5,2,2,4,2,3,0,0
0,0.0000,0,0.0000,17,315.0000,0.0042,0.0206,0.0000,0.2,5,2,2,3,4,3,0,0
5,71.6667,1,4.0000,59,1702.3690,0.0008,0.0099,6.5606,0.0,5,2,2,6,1,3,0,1
5,53.5000,0,0.0000,57,2874.9667,0.0033,0.0167,0.0000,0.0,5,2,2,1,4,3,0,0
0,0.0000,0,0.0000,6,102.0000,0.0000,0.0333,0.0000,0.0,5,2,2,1,3,3,0,0
4,63.6000,0,0.0000,27,459.9636,0.0074,0.0340,0.0000,0.0,5,1,1,1,3,3,1,0
1,77.0000,0,0.0000,22,710.6667,0.0000,0.0022,0.0000,0.0,5,2,4,3,4,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,2,2,9,4,3,0,0
1,30.0000,1,0.0000,38,821.1667,0.0211,0.0495,0.0000,0.8,5,3,2,3,4,3,0,0
0,0.0000,0,0.0000,3,34.0000,0.0000,0.0667,0.0000,0.0,5,2,2,3,1,3,0,0
0,0.0000,0,0.0000,2,96.0000,0.0000,0.1000,0.0000,0.0,5,2,7,4,3,3,0,0
0,0.0000,0,0.0000,28,666.0000,0.0000,0.0071,0.0000,0.4,5,2,2,3,2,3,0,0
0,0.0000,0,0.0000,3,69.0000,0.0000,0.0667,0.0000,1.0,5,3,2,1,20,3,1,0
0,0.0000,0,0.0000,26,745.1667,0.0000,0.0208,0.0000,0.0,5,2,2,4,2,3,0,0
0,0.0000,0,0.0000,14,128.5000,0.0714,0.1143,0.0000,1.0,5,3,2,1,13,3,1,0
0,0.0000,0,0.0000,3,45.0000,0.0000,0.0667,0.0000,0.0,5,2,5,1,3,3,0,0
0,0.0000,0,0.0000,9,110.5000,0.0000,0.0500,0.0000,0.6,5,2,4,6,3,3,0,0
9,443.2917,1,0.0000,74,3615.8892,0.0070,0.0169,1.1198,0.8,5,2,2,3,1,3,0,0
1,32.7500,1,11.0000,43,2949.5500,0.0159,0.0272,0.0000,0.8,5,3,2,1,13,3,0,0
1,107.0000,0,0.0000,27,839.6667,0.0214,0.0367,0.0000,0.4,5,3,2,3,13,3,0,0
0,0.0000,0,0.0000,5,70.0000,0.0400,0.1200,0.0000,0.0,5,1,1,1,3,3,0,0
0,0.0000,0,0.0000,16,1432.5000,0.0000,0.0313,22.3191,0.0,5,1,1,4,4,3,1,0
2,51.0000,2,99.5000,35,1475.2667,0.0069,0.0249,27.4449,0.0,5,2,4,2,4,3,1,1
1,62.0000,1,172.0000,58,1341.2611,0.0046,0.0098,0.0000,0.0,5,3,2,4,4,3,0,0
0,0.0000,0,0.0000,57,1384.5000,0.0103,0.0345,0.0000,0.0,5,2,2,3,13,3,0,0
0,0.0000,0,0.0000,38,2101.7333,0.0105,0.0281,0.0000,0.8,5,2,2,3,1,3,0,0
0,0.0000,0,0.0000,5,156.0000,0.0600,0.1000,0.0000,0.0,5,1,1,1,4,3,1,0
4,53.0000,0,0.0000,70,2720.7000,0.0175,0.0315,4.8588,0.0,5,3,2,1,13,3,1,0
7,48.5000,0,0.0000,9,116.6667,0.0000,0.0067,0.0000,0.4,5,2,2,1,1,3,0,0
1,2.0000,0,0.0000,118,4541.9250,0.0131,0.0314,0.0000,0.4,5,2,2,1,20,3,0,0
3,44.0000,0,0.0000,10,355.0000,0.0000,0.0167,0.0000,0.0,5,2,2,1,2,2,0,0
0,0.0000,0,0.0000,34,1014.8333,0.0118,0.0485,0.0000,0.4,5,2,2,2,13,3,0,0
0,0.0000,0,0.0000,24,182.4167,0.0000,0.0375,0.0000,0.0,5,2,2,9,2,3,1,0
0,0.0000,0,0.0000,6,122.5000,0.0111,0.0778,0.0000,0.2,5,2,6,6,4,3,0,0
0,0.0000,0,0.0000,3,278.0000,0.0000,0.0667,0.0000,0.0,5,1,1,1,15,3,0,0
0,0.0000,0,0.0000,5,197.0000,0.0000,0.0600,0.0000,0.0,5,2,2,7,3,3,1,0
2,121.0000,0,0.0000,30,1906.4762,0.0115,0.0249,0.0000,0.0,5,2,4,3,2,3,0,0
2,26.6667,0,0.0000,20,819.2716,0.0080,0.0439,0.0000,0.0,5,2,2,1,2,3,1,0
0,0.0000,0,0.0000,18,328.3214,0.0000,0.0044,0.0000,0.2,5,3,2,3,6,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,1,1,3,3,3,0,0
0,0.0000,0,0.0000,6,34.3333,0.0333,0.0500,0.0000,0.6,5,2,2,2,3,3,0,0
0,0.0000,0,0.0000,12,70.0000,0.1500,0.1667,0.0000,0.4,5,1,1,3,3,3,0,0
0,0.0000,0,0.0000,21,436.8125,0.0019,0.0283,0.0000,0.4,5,2,2,4,2,3,0,0
0,0.0000,1,110.0000,20,402.3333,0.0286,0.0522,0.0000,0.6,5,2,2,3,13,3,0,0
4,200.5238,0,0.0000,36,1934.9905,0.0421,0.0438,0.0000,1.0,5,3,2,7,2,3,1,0
0,0.0000,0,0.0000,36,576.8333,0.0000,0.0194,0.0000,0.0,5,4,1,1,2,3,0,0
1,5.0000,1,25.0000,81,1421.6686,0.0000,0.0008,0.0000,0.6,5,2,4,3,4,3,0,0
0,0.0000,0,0.0000,25,934.3667,0.0240,0.0540,0.0000,0.6,5,2,2,6,13,3,0,0
4,138.3333,0,0.0000,3,277.5000,0.0000,0.0111,0.0000,0.0,5,3,3,3,2,2,0,0
2,158.0000,0,0.0000,12,751.5000,0.0000,0.0143,32.0271,0.0,5,2,2,1,2,3,0,1
0,0.0000,0,0.0000,16,195.5000,0.0125,0.0688,0.0000,0.0,5,2,4,3,4,3,0,0
2,87.0000,0,0.0000,20,918.0833,0.0075,0.0107,0.0000,0.0,5,1,1,2,2,3,0,0
7,63.1667,0,0.0000,105,4797.9879,0.0056,0.0137,8.0724,0.0,5,2,2,3,1,3,0,0
8,69.8333,1,157.0000,45,901.9167,0.0072,0.0263,7.8026,0.0,5,2,2,1,6,3,0,0
0,0.0000,1,8.0000,36,1093.1548,0.0000,0.0014,0.0000,0.0,5,1,1,6,4,3,0,0
6,313.0000,2,0.0000,49,2382.4286,0.0226,0.0482,5.5133,0.0,5,4,2,1,4,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.2,5,3,2,6,3,3,0,0
0,0.0000,0,0.0000,38,1417.6667,0.0161,0.0487,0.0000,1.0,5,2,6,3,6,3,1,0
4,292.1905,1,194.5000,56,1948.7137,0.0017,0.0211,14.6929,0.0,5,1,2,3,2,3,0,1
0,0.0000,0,0.0000,25,588.7190,0.0000,0.0148,0.0000,0.0,5,3,2,4,2,3,0,0
0,0.0000,0,0.0000,37,356.1667,0.0027,0.0122,0.0000,0.4,5,2,2,1,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,6,7,3,15,3,0,0
0,0.0000,0,0.0000,5,0.0000,0.2000,0.2000,0.0000,0.0,5,3,2,6,13,3,0,0
0,0.0000,0,0.0000,3,13.0000,0.0667,0.1333,0.0000,0.0,5,3,2,3,3,3,0,0
0,0.0000,0,0.0000,50,1156.3849,0.0080,0.0355,0.0000,0.6,5,2,2,4,1,3,0,0
7,52.4000,3,202.5000,55,1995.4667,0.0033,0.0254,1.8315,0.0,5,2,2,6,13,3,0,0
0,0.0000,0,0.0000,8,429.0000,0.0000,0.0500,0.0000,0.0,5,2,2,1,2,3,0,0
0,0.0000,0,0.0000,51,1424.8667,0.0041,0.0208,0.0000,0.6,5,2,2,4,1,3,0,0
0,0.0000,0,0.0000,27,444.1000,0.0000,0.0160,0.0000,0.6,5,2,2,4,3,3,0,0
1,4.0000,0,0.0000,14,333.9000,0.0000,0.0071,24.5049,0.0,5,3,2,2,6,2,0,1
0,0.0000,0,0.0000,5,22.0000,0.0800,0.1200,0.0000,0.0,5,3,2,3,13,3,0,0
0,0.0000,0,0.0000,31,558.3333,0.0000,0.0267,0.0000,0.8,5,2,2,8,3,3,0,0
0,0.0000,0,0.0000,7,94.3333,0.0000,0.0286,0.0000,0.0,5,2,5,2,3,3,0,0
1,4.0000,0,0.0000,19,760.2500,0.0000,0.0118,33.7880,0.0,5,1,2,1,3,2,0,1
0,0.0000,0,0.0000,3,189.0000,0.0000,0.0667,0.0000,0.0,5,2,2,3,4,3,0,0
0,0.0000,0,0.0000,25,981.0000,0.0240,0.0480,15.3956,0.0,5,2,4,3,1,3,0,1
0,0.0000,0,0.0000,10,123.0000,0.0000,0.0200,0.0000,0.0,5,2,2,3,3,3,0,0
4,132.6667,0,0.0000,25,773.5595,0.0000,0.0276,5.1671,0.0,5,3,2,2,2,3,0,1
6,51.5000,0,0.0000,29,944.9167,0.0000,0.0143,49.0191,0.0,5,2,2,4,2,3,1,1
0,0.0000,0,0.0000,7,155.0000,0.0667,0.1000,0.0000,0.0,5,2,2,1,4,3,0,0
4,250.0000,0,0.0000,11,418.0000,0.0000,0.0143,0.0000,0.0,5,2,2,1,2,2,0,0
1,90.0000,1,34.0000,57,1092.3643,0.0000,0.0063,19.1151,0.6,5,2,2,7,4,3,0,1
0,0.0000,0,0.0000,19,485.0833,0.0000,0.0118,0.0000,0.0,5,2,2,1,2,3,0,0
3,78.0000,0,0.0000,27,672.5833,0.0125,0.0396,8.0785,0.0,5,2,2,4,4,3,0,1
0,0.0000,0,0.0000,7,151.5000,0.0000,0.0286,0.0000,0.8,5,2,2,1,4,3,0,0
11,771.9286,2,214.1667,39,1022.4740,0.0008,0.0124,52.0517,0.0,5,3,2,1,2,3,0,1
1,34.0000,0,0.0000,11,765.1667,0.0000,0.0067,0.0000,0.0,5,4,1,4,6,3,0,0
0,0.0000,0,0.0000,48,2235.0000,0.0043,0.0254,9.1274,0.0,5,2,2,7,2,3,1,0
2,95.0000,3,48.0000,9,259.5000,0.0000,0.0154,0.0000,0.0,5,1,1,1,2,3,0,0
0,0.0000,0,0.0000,24,324.0000,0.1042,0.1319,0.0000,0.6,5,3,2,6,13,3,0,0
0,0.0000,0,0.0000,4,48.0000,0.0500,0.0750,0.0000,0.0,5,2,4,1,1,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,2,4,1,6,3,0,0
3,295.6667,0,0.0000,48,2207.8333,0.0010,0.0169,0.0000,0.0,5,1,8,3,11,3,0,0
1,20.0000,0,0.0000,18,512.8333,0.0211,0.0465,4.3083,0.0,5,1,1,3,3,3,0,0
2,30.0000,0,0.0000,176,4126.3533,0.0014,0.0114,22.0220,0.6,5,2,2,7,2,3,0,1
0,0.0000,0,0.0000,19,837.3667,0.0211,0.0546,0.0000,1.0,5,1,1,3,3,3,1,0
0,0.0000,0,0.0000,8,72.0000,0.0250,0.0500,0.0000,0.4,5,2,2,1,4,3,0,0
9,184.0000,5,61.0000,68,1986.2515,0.0000,0.0096,17.1961,0.0,5,2,6,2,3,3,0,0
0,0.0000,0,0.0000,72,2347.7167,0.0282,0.0378,0.0000,0.8,5,3,2,1,13,3,0,0
0,0.0000,0,0.0000,4,13.0000,0.1333,0.1333,0.0000,0.4,5,2,5,1,3,3,0,0
0,0.0000,0,0.0000,17,287.5000,0.0667,0.0870,0.0000,0.8,5,3,2,4,13,3,0,0
4,57.0000,0,0.0000,10,497.1000,0.0000,0.0098,0.0000,0.0,5,1,1,8,2,3,0,0
0,0.0000,0,0.0000,4,1245.0000,0.0000,0.1000,0.0000,0.0,5,2,2,3,6,3,0,0
5,154.8333,7,285.0000,90,3262.3509,0.0031,0.0109,0.0000,0.0,5,3,2,5,6,3,0,0
2,45.0000,2,31.0000,47,1541.3275,0.0007,0.0233,0.0000,0.8,5,3,3,8,4,3,0,0
0,0.0000,0,0.0000,3,125.0000,0.0500,0.0750,0.0000,0.8,5,2,2,1,4,3,0,0
4,31.0000,1,46.0000,80,1793.7778,0.0179,0.0317,0.0000,0.6,5,2,2,3,3,3,0,0
1,3.0000,0,0.0000,26,885.0000,0.0000,0.0361,17.5455,0.0,5,2,2,1,2,3,0,1
1,34.0000,0,0.0000,36,646.2857,0.0000,0.0059,0.0000,0.0,5,2,4,6,3,3,0,0
6,200.2222,2,126.0000,146,7253.6765,0.0066,0.0203,5.9420,0.4,5,2,2,3,1,3,0,0
2,40.0000,0,0.0000,4,55.0000,0.0000,0.0333,0.0000,0.2,5,4,2,1,13,3,0,0
0,0.0000,1,2.0000,25,344.3214,0.0062,0.0333,0.0000,0.4,5,2,2,1,1,3,0,0
5,33.6667,0,0.0000,4,21.6667,0.0000,0.0200,0.0000,0.0,5,2,2,1,5,2,0,0
1,0.0000,0,0.0000,4,334.0000,0.0800,0.1160,0.0000,0.0,5,1,1,3,1,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,3,3,1,3,3,0,0
0,0.0000,0,0.0000,28,608.5227,0.0154,0.0220,0.0000,0.0,5,2,2,1,6,3,1,0
0,0.0000,0,0.0000,4,4.0000,0.1250,0.1750,0.0000,0.8,5,3,2,4,13,3,0,0
4,24.1667,0,0.0000,56,1977.3851,0.0000,0.0075,0.0000,0.4,5,2,2,1,4,3,0,0
9,194.4167,2,20.0000,11,1569.1667,0.0133,0.0287,18.8051,0.0,5,3,2,7,6,3,0,0
4,58.0000,0,0.0000,31,806.5000,0.0000,0.0094,9.7455,0.0,5,2,4,1,4,3,0,1
0,0.0000,0,0.0000,36,631.3069,0.0211,0.0479,0.0000,0.8,5,2,2,3,6,3,0,0
0,0.0000,1,35.0000,33,782.0833,0.0000,0.0059,23.0333,0.0,5,2,4,9,2,2,0,1
2,11.0000,0,0.0000,12,347.0000,0.0000,0.0231,9.9609,0.0,5,1,1,3,3,3,1,1
1,149.5000,0,0.0000,32,1562.3333,0.0387,0.0626,7.6366,0.2,5,2,2,3,2,3,0,0
3,453.0000,3,493.5000,36,1199.5226,0.0048,0.0115,9.3235,0.0,5,6,2,2,4,3,0,0
1,32.0000,0,0.0000,18,299.5000,0.0158,0.0228,19.4480,0.0,5,2,2,5,1,3,1,1
0,0.0000,0,0.0000,18,103.8333,0.0333,0.0556,0.0000,0.0,5,2,2,3,3,3,0,0
3,101.6667,0,0.0000,22,2250.0833,0.0000,0.0196,32.7073,0.0,5,2,4,4,1,3,0,1
2,59.0000,0,0.0000,3,82.0000,0.0400,0.0600,0.0000,0.0,5,1,1,6,3,2,0,0
0,0.0000,0,0.0000,6,747.0000,0.0333,0.0667,0.0000,0.0,5,2,2,3,3,3,0,0
4,316.5000,0,0.0000,8,298.6905,0.0000,0.0021,0.0000,0.0,5,3,2,2,2,3,1,0
9,309.2500,0,0.0000,58,1572.2738,0.0039,0.0178,0.0000,0.0,5,2,2,6,2,3,0,0
3,35.5000,0,0.0000,14,241.7692,0.0000,0.0204,0.0000,0.6,5,3,2,3,2,3,0,0
5,69.5000,4,116.0000,84,2839.7500,0.0000,0.0066,6.2815,0.0,5,2,4,9,2,2,0,0
2,42.0000,0,0.0000,17,275.7024,0.0400,0.0600,0.0000,0.6,5,3,2,8,2,3,0,0
4,85.9286,0,0.0000,39,681.7619,0.0154,0.0330,0.0000,0.0,5,1,1,7,3,3,0,0
0,0.0000,0,0.0000,5,95.5000,0.0000,0.0133,0.0000,0.0,5,2,4,1,3,3,0,0
2,76.0000,1,79.0000,35,2072.6667,0.0072,0.0311,8.1000,0.8,5,2,4,7,2,3,0,0
0,0.0000,0,0.0000,13,214.2500,0.0917,0.0978,0.0000,0.8,5,3,2,3,13,3,0,0
0,0.0000,0,0.0000,1,207.5702,0.0000,0.0079,0.0000,0.0,10,2,2,1,5,3,0,0
3,40.2000,0,0.0000,11,201.1333,0.0000,0.0200,0.0000,0.0,6,2,2,2,1,2,0,0
1,63.4000,0,0.0000,3,120.4000,0.0000,0.0000,42.2931,0.0,10,1,1,3,3,2,0,1
6,618.0667,0,0.0000,50,1342.0833,0.0000,0.0044,28.0680,0.0,6,2,2,6,11,2,0,1
0,0.0000,0,0.0000,2,7.0000,0.0000,0.1000,0.0000,0.0,6,2,2,7,1,3,0,0
3,152.6000,0,0.0000,28,608.8833,0.0094,0.0313,19.8277,0.0,7,2,2,7,13,3,0,1
7,56.3000,0,0.0000,15,315.4000,0.0000,0.0111,0.0000,0.0,10,2,2,1,2,2,0,0
0,0.0000,0,0.0000,20,419.6000,0.0381,0.0683,0.0000,0.0,8,3,2,3,3,3,1,0
1,39.2000,2,120.8000,7,80.5000,0.0000,0.0100,0.0000,0.0,11,3,2,4,2,2,1,0
3,89.6000,0,0.0000,57,1721.9067,0.0000,0.0059,204.0079,0.0,11,2,2,1,4,3,1,1
2,104.3000,0,0.0000,48,2307.6612,0.0255,0.0355,4.3481,0.0,10,1,1,4,1,3,1,0
0,0.0000,0,0.0000,4,41.4000,0.0750,0.1250,0.0000,0.0,7,3,2,6,1,3,0,0
4,204.2000,0,0.0000,31,652.3767,0.0121,0.0162,0.0000,0.0,11,1,1,6,1,3,0,0
17,180.1333,1,80.6000,180,6512.0110,0.0026,0.0122,0.0000,0.0,9,2,2,1,3,3,0,0
1,12.0000,0,0.0000,36,493.3034,0.0000,0.0166,0.0000,0.0,10,2,2,5,2,3,0,0
2,13.0000,0,0.0000,17,209.7000,0.0235,0.0382,0.0000,0.0,6,1,1,3,4,3,0,0
0,0.0000,0,0.0000,5,68.4000,0.0000,0.0800,0.0000,0.0,6,2,4,2,4,3,0,0
3,41.2000,0,0.0000,7,942.8000,0.0000,0.0300,0.0000,0.0,8,1,1,4,5,2,0,0
4,101.8000,0,0.0000,91,5692.2117,0.0065,0.0336,0.0000,0.0,9,4,1,9,1,3,0,0
1,26.2000,0,0.0000,4,106.8000,0.0000,0.0400,36.6618,0.0,10,2,2,2,5,2,0,1
2,79.6000,3,332.0800,34,1011.0167,0.0189,0.0432,5.1284,0.0,10,2,2,7,1,3,0,1
4,159.0000,0,0.0000,16,307.6167,0.0000,0.0105,0.0000,0.0,10,1,1,3,2,3,1,0
7,227.9000,0,0.0000,22,701.0167,0.0000,0.0017,0.0000,0.0,10,2,4,4,2,3,0,0
2,47.4000,0,0.0000,14,478.6000,0.0438,0.0792,0.0000,0.0,7,4,1,1,4,3,1,0
0,0.0000,0,0.0000,13,710.0667,0.0000,0.0077,72.5228,0.0,11,1,1,2,2,3,0,1
1,0.0000,0,0.0000,3,259.0000,0.0000,0.0400,48.0473,0.0,10,2,2,1,4,3,0,1
0,0.0000,0,0.0000,34,1228.5000,0.0397,0.0593,0.0000,0.0,8,3,2,1,4,3,0,0
2,196.6000,0,0.0000,31,1514.3000,0.0364,0.0667,0.0000,0.0,8,1,8,7,1,3,1,0
3,33.2000,0,0.0000,10,278.4333,0.0071,0.0262,32.7003,0.0,7,2,2,6,1,3,0,1
0,0.0000,0,0.0000,6,86.5333,0.0000,0.0667,0.0000,0.0,10,1,1,7,2,3,1,0
3,9.5000,0,0.0000,25,528.9667,0.0077,0.0372,3.2968,0.0,6,2,2,2,3,3,0,0
2,55.4000,0,0.0000,25,402.7500,0.0154,0.0341,0.0000,0.0,7,3,2,5,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.1000,0.2000,0.0000,0.0,7,2,2,2,5,2,1,0
10,1222.4000,0,0.0000,26,2988.8833,0.0000,0.0029,0.0000,0.0,9,2,2,1,2,3,0,0
0,0.0000,0,0.0000,42,844.5800,0.0595,0.0854,0.0000,0.0,10,3,2,1,3,3,0,0
3,13.7333,1,2.0000,27,407.6833,0.0067,0.0116,0.0000,0.0,7,2,2,1,4,3,0,1
